爱情不卑微不施舍，别以为你是谁,摇滚-另类/独立-华语,149,110,16135,740966,介绍：✧南京独立摇滚乐队Schoolgirlbyebye的鼓手更生仔曾阐述过自己坚持独立音乐的原因：“以前人们在劳动时，就会唱歌，这是生活的一部分，我们唱自己的歌，并不是因为世界上有乐迷，而是因为世界上有音乐。”✦这一段话也点出了流行音乐与独立音乐的区别，很明显，流行音乐的重点是迎合市场，是获得商业收益。而独立音乐的重点是音乐人审美观、音乐素养的表现。✦这些区别的存在，让音乐人在流行音乐的传播中占据的地位越来越少。营销站在了流行音乐的中心，宣传工作与华丽包装对流行音乐作品的商业成绩起到了决定性的作用。而音乐人最初的想法，可能因为市场或是经纪公司的要求被扼杀在地底。如今的音乐市场呈现一幅疲态，作品的编曲方式千篇一律，这些现象与商业化的音乐模式密不可分。✦而因为独立音乐很少与商业挂钩，从录音到出版，制作过程独立自主。这些个性化的音乐也被贴上了“小众音乐”的标签。对于一个独立乐队来说，若没有商业的推波助澜，要积累起一批属于自己的听众就是一条漫长而又艰辛的道路。之所以许多独立音乐人都把乐队当作自己的副业，或者是自己的兴趣爱好，是因为在没有听众积累的情况下，表演时面对寥寥无几的观众往往是家常便饭。因此，大部分独立音乐人，都能确保有一份稳定收入的工作，让自己能在主业和副业中找寻到灵魂与躯体不分家的平衡点。✦在大数据时代的影响下，许多独立乐队也在短时间内积累了规模不小的听众，吸引着乐迷们走进Livehouse。2018年的上半年，演出市场非常红火，较之往年，最大的不同是台湾乐队的集体登陆。Hello Nico、Deca Joins、落日飞车、草东、雾虹、伤心欲绝、脆弱少女组、邱比、法兰黛等十多支台湾乐队都在大陆开展了巡演，落日飞车和草东的演出更是一piao难求。大陆在独立音乐上有很多地方可以借鉴台湾，比如厂牌和乐队的经营，以及音乐创作规律等。数年前台湾通过万青了解了大陆的独立摇滚，而今年台湾乐队的集体登陆也让大陆见识了台湾的独立音乐，而如今万青的二专也即将发布，中国的独立音乐正在迈入一个新的时代。——最后引用更生仔的一段话作为简介的结尾选自《独立乐队与理性》“相信真诚的创作使人向上，即使我们浑然不知，自己就是沾着蜡做的翅膀飞向太阳的，伊卡洛斯。”——愿中国的独立音乐事业蒸蒸日上。封面：Deca Joins于北京疆进酒
爱情不卑微不施舍，别以为你是谁,华语-流行-浪漫,1499,278,89万,56546572,介绍：那些喜欢听到循环播放的歌感谢收听
爱情不卑微不施舍，别以为你是谁,华语-流行-治愈,2754,100,76万,38605780,介绍：Without youHowever beautiful the city isIt is just null没有了你再怎么美丽的城市在我看来都只是一座空城Tomato and potatoKetchup and French friesYou and me番茄和土豆番茄酱和炸薯条你和我For a long timeI don’t know what loneliness meansUntil I met you从前我不懂什么是孤独直到遇见你When I fell in love with youMy PHIs always lower than 7当我爱上你时我的PH始终低于7I prefer to waitBecauseYou are my fate我愿意去等待因为你是我的本命You and MeLovers and FriendsNo regret， No complain你和我恋人或者朋友不后悔，不抱怨When you love somebodyYou don't need proofYou can feel it当你爱一个人的时候你不需要证据就可以感受到TaI always remember that dayWhen I met youI love you我一直都记得那一天我见到了你我就爱上了你I love three things:the sun ，the moon and youthe sun is for the day ，the moon is for the nightand you forever我爱三样东西：太阳，月亮和你太阳留给白天，月亮留给夜晚而你留给永远I don't know the passion until i met youI don't know the sorrow until i left youBut now I do know the love when I cherish you遇见你之前我不知道热情离开你之前我不知道悲伤但是我现在知道要爱你在我珍惜你的时候
爱情不卑微不施舍，别以为你是谁,华语-欧美-流行,1440,140,99万,66835464,介绍：偶尔去散散步有时候也会看看自己喜欢的书更多的时间用来听歌和朋友聊聊各自的近况不用为了谁去和我不熟悉的人来往在一点一点找回自己喜欢的生活封面来自画师：zipcy
爱情不卑微不施舍，别以为你是谁,华语-粤语-怀旧,21,234,13843,890537,介绍：万绪千丝涌上心头，越听越舍不得……（我真的真的真的好爱听live啊）封面：梁朝伟-春光乍泄时间：2018.11.07
爱情不卑微不施舍，别以为你是谁,华语-流行-伤感,799,114,24万,9725379,介绍：林宥嘉(英文名: Yoga Lin， 1987年7月1日- )是台湾著名男歌手。出生于台湾屏东县，是家中长子，有一弟一妹，家里经营建材生意。林宥嘉考上凤山高中后搬到高雄居住，高中毕业后就读于国立东华大学运动与休闲学系。2007年7月6日以20岁大学生的身份，获得台湾中视主办的歌唱选秀节目第一届《超级星光大道》冠军，并与华研国际音乐签约成为歌手。演唱歌曲有《你把我灌醉》《悬崖》》 《我爱的人》 《你是我的眼》 等。曾获第十届CCTV-MTV音 乐盛典港澳台地区年度最受欢迎潜力歌手奖。林宥嘉拥有独特的声线和极佳的唱功，人称“ 迷幻唱腔” 迷幻王子”。薛之谦(Joker Xue)，1983年7月17日出生于 上海，华语流行乐男歌手、影视演员、音乐制作人，毕业于格里昂酒店管理学院。2005年，参加选秀节目《我型我秀》正式出道。2006年，发行首张同名专辑《薛之谦》，随后凭借歌曲《认真的雪》获得广泛关注。2008年，发行专辑《深深爱过你》并在上海举行个人首场演唱会“谦年传说” 2013年，专辑《几个薛之谦》获得MusicRadio中国TOP排行榜内地推荐唱片。2014年，专辑《意外》获得第21届东方风云榜颁奖最佳唱作人; 2015年6月，薛之谦首度担当制作人并发行原创EP《绅士》，2016年， 凭借EP《绅士》、《一半》获得第16届全球华语歌曲排行榜多项奖项，而歌曲《初学者》则获得年度二十大金曲奖。徐秉龙，00后原创音乐人，词曲作者，南方生人。煮草文化旗下艺人，自学写歌。15岁发表第一首原创作品， ' 16岁为林宥嘉创作单曲《船》》。毛不易，原名王维家，1994年10月1日出生于黑龙江省齐齐哈尔市泰来县，中国内地流行乐男歌手，毕业于杭州师范大学护理专业。2017年，参加选秀娱乐节目《明日之子》的比赛，获得全国总决赛冠军，从而正式进入演艺圈; 9月1日。李荣浩，1985年7月11日生于蚌埠，中国流行音乐制作人、歌手、吉他手。曾为众多艺人创作歌曲以及担任制作人，也曾为多部电影与多款电子游戏制作音乐。2013年9月17日发行个人首张原创专辑《模特》， 凭借这张专辑入围第25届金曲奖最佳国语男歌手奖、最佳新人奖、最佳专辑制作人、最佳国语专辑、最佳作词奖等五项大奖提名，成为最大黑马，实现了从制作人到歌手的华丽转身。
爱情不卑微不施舍，别以为你是谁,流行-翻唱-华语,170,215,43397,2624709,无介绍
爱情不卑微不施舍，别以为你是谁,华语-流行-怀旧,4240,132,117万,79339696,介绍：关于青春里的那首歌，唱的是你和谁的回忆呢？那年你们有什么故事？总是有许多的记忆，是关于青春的。青春时埋下的那份躁动，总会在多年后，装饰着笑容。总是有许多的遗憾，是关于青春的。青春时还没来得及表达的情感，总会在多年以后，偶尔的左右着悲欢。那些最美年华里的相遇，那些青春里的不知所措，都被勾勒成了一幅幅画。而这些画，只在心情最愉悦时，只在心情最低落时，悄悄的，在内心深处闪过。封面：章乐韵
爱情不卑微不施舍，别以为你是谁,华语-古风-伤感,1230,209,40万,15122306,介绍：问君路远何处去 问君音杳何时闻 莫怕鬓白情难分 已许下一生 …… 眉间绛色冷 依稀共话西厢人 怎堪无力渡芳魂 案上锦书残 零落轻拾当日谶 无人与我立黄昏 无人问我粥可温 ——陌绪《寄芸》 封面画师：古戈力
爱情不卑微不施舍，别以为你是谁,华语-说唱-浪漫,4517,121,61万,31107300,介绍：别急甜甜的恋爱马上就轮到你了单身的女孩不要着急也许上帝心里的想法是我要给这个可爱的女孩留个特别的男孩单身的男孩也不要着急也许上帝心里的想法是我要给这个帅氣的男孩找个优秀的姑娘等到恋爱的那一天把这些歌全唱给ta吧标题来源：崔子爱建单时间：2018.09.25
爱情不卑微不施舍，别以为你是谁,华语-日语-怀旧,297,50,34000,2204372,介绍：【封面】是江利智惠美（1937-1982）。回味经典，体会人生，一人一首老歌。我竟不知道自己如此怀旧。歌单里的歌曲都是我个人比较喜欢的，包含一些经典曲目以及比较冷门的歌曲，如果有更多的朋友喜欢，我会继续创建新的歌单。请各位朋友多多分享自己的感受和意见~~~
爱情不卑微不施舍，别以为你是谁,华语-流行-治愈,1830,520,24万,11254069,介绍：初见是惊鸿一瞥，怦然心动是你。等待是山重水复，南柯一梦是你。相遇是柳暗花明，如梦初醒是你。若是你心怀旧梦，就别再无疾而终。
爱情不卑微不施舍，别以为你是谁,华语-流行-00后,169,126,97520,4255329,介绍：©愿你三冬暖愿你春不寒愿你天黑有灯 下雨有伞愿你人生路上有良人相伴此单 献给你们愿你们喜欢❤️﹌﹌﹌封面人物 小瑛子
爱情不卑微不施舍，别以为你是谁,华语-粤语-怀旧,366,362,22万,16276783,介绍：//寂静的黄昏，总让人怀念，总是深深沦陷...那些个细数光阴在手中沉淀的日子，一去不复返...偶尔，我一个人站在黄昏的角落，代替你主持夕阳的葬礼...想着想着，痛凝重了时间，曳落了容颜...青春的羽翼划破伤痛的记忆，昨日的泪水激起心中的涟漪....让我们聆聼一首老歌，也许旋律有些单调，可那却唱出了你的寂寞...也许你也能随声附和，可到最后你却哽咽不説...看，一轮明月思，一位故人念，一段时光忆，一首老歌请，一杯浊酒醉，一场离殇梦，情谊再续难，遗世芬芳愿你有高跟鞋但穿着球鞋...愿你穿着帅气的西装也可以陪她打球...愿你比别人更不怕一个人独处...愿你笑口常開...愿你初心不忘...
爱情不卑微不施舍，别以为你是谁,粤语-流行-华语,694,158,74011,3294728,介绍：有些人一旦错过就不在，有一种爱情叫陈奕迅和杨千嬅，友达以上，恋人未满…
爱情不卑微不施舍，别以为你是谁,华语-流行-经典,696,132,14万,10710413,介绍：『持续更新，第一首固定，其余曲序会打乱』1.没有周杰伦是因为版权因素，谢谢。2.抱怨歌单里没有谁谁谁的，拜托您睁大眼睛，好好看清楚再张嘴，成吗？3.若有曲目未收录，欢迎补充。4.本歌单为国语（含华语歌手演唱的英文歌）单，故无粤语歌。5.本歌单为作品集锦，不代表本人听歌喜好。6.拒绝与杠精对话。您开心就好。7. 翻遍90年代天后级别的女歌手如「蔡依林、梁静茹、萧亚轩、张惠妹、张韶涵」等，竟然都没有10w+，可能我真的老了吧。8. 评论多少绝不是衡量一首歌好坏的金标准!!! 『持续更新』
爱情不卑微不施舍，别以为你是谁,华语-流行-影视原声,1463,125,22万,14167870,介绍：年轮是岁月在树身上留下的痕迹一圈一圈无声诉说着那些飘渺的过往那时候我们拥有正当好的年纪有梦想，有秘密，有最可爱的人曾经以为那投射在操场的阳光永远是那么炽热而透明只是当青涩还尚未褪去便传来岁月无情的催促声来不及好好告别就挥手转身时光飞逝，不经意流过指尖缓缓拨开那些早已枯黄的落叶心在斑驳年华中荡起涟漪青春是必须经历的事情是说不清道不明摸不透的生命轨迹只是当再听到这些歌曲才发现所有的故事早已被铭记连呼吸都仿佛可以闻到气息歌曲选自部分青春影视原声歌曲。听到歌曲，你是想到剧情还是想到自己，无论你在哪里，请别忘了最初的自己。图/谁的青春不迷茫文/可尼晏
爱情不卑微不施舍，别以为你是谁,华语-怀旧-经典,173,320,20423,1818348,介绍：因字数限制，00年后未整理。具体在歌单251——320此歌单只作收集，点进歌手页面，发现更多好歌台湾乐坛女子图鉴1980 邰肇玫 沈燕 刘蓝溪 王海玲 齐豫 蔡琴 陈明韶 江蕙 禹黎朔 甄秀珍 池秋美（此条包含了70年代歌手）1981 张艾嘉 林慧萍 潘越云 邓妙华 蔡幸娟 红丽姐妹1982 金瑞瑶 王雪娥 金素梅 丘丘合唱团 宝玲 百合二重唱1983 苏芮 何春兰 郑怡 杨林 王芷蕾 李采霞1984 范怡文 高胜美 蓝心湄 徐仲薇 陈黎钟 蓝立平 千百惠 段品章 林玉英1985 张清芳 叶瑷菱 江淑娜 林忆莲 蔡秋凤 林翠萍 石小倩 陈小云1986 辛晓琪 黄韵玲 堂娜 城市少女 韩宝仪 林良乐 马玉芬 林灵1987 马玉芬 曾庆瑜 伊能静 方文琳 裘海正 红唇族 方季惟 于台烟 叶欢 刘秋仪 叶灵 陈思安 王默君 龙千玉黄乙玲1988 曾淑勤 潘美辰 李翎君 忧欢派对 星星月亮太阳 陈亮吟 李度 黄丹萍 陈艾湄1989 何如惠 于希平 林芸 李碧华 张琼瑶 罗映庭 曹兰李明依 方艾琳1990 孟庭苇 江念庭 周子寒 徐雯倩 万芳 黄小琥 傅薇 苏慧伦 陶晶莹 陈明真 高风玉1991 少女队 （徐ruo瑄 吴珮瑜 王思涵）任洁玲 南方二重唱（阎宗玉 林明桦）陈晓娟 左安安 1992 徐世珍 林蒙 苏爱伦 叶庆筑1993 张小雯 邱心仪 刘佳慧 林叶亭 余皓然1994 陈珊妮 李玟 童欣 吴倩莲 陈洁仪 陈冠蒨 潘仪君那英 吉娜 卓依婷1995 刘若英 许茹芸 雷光夏 林佳仪 范晓萱 陈德容 王静莹 沈芳如 李婷宜 郭嘉欣1996 张惠妹 许美静 辜靖洁 黎明柔 彭佳慧 柯以敏 何雨雯 钱薇娟 李心洁1997 杨乃文 黄嘉千 张惠春 陈译贤 范文芳 两个女生 1998 徐怀钰 陈绮贞 黄小桢 林玉婷 阮丹青 伊雪莉 郭淑贤 林景滢 汪佩蓉 吴佩慈 锦绣二重唱 林晓培 瞿颖 徐华凤 洪玮1999 蔡依林 萧亚轩 温岚 赵薇 梁静茹 蔡健雅 周蕙 江美琪 侯湘婷 卢春如 刘虹嬅 刘沁 何欣穗 高慧君 丁小芹 柳翰雅 曾宝仪 kiss 王利绮 朱少薇 林心如 吴名慧2000 孙燕姿 范玮琪 戴佩妮 彭靖惠 Mirai 纪如璟 陈明丁薇 艾可 林凡 川岛茉树代 杨丞琳 郑雪儿 陶莉萍 中国娃娃
爱情不卑微不施舍，别以为你是谁,华语-经典,11447,70,21万,8421592,介绍：武侠小说泰斗金庸先生逝世，享年94岁。金庸先生是当代武侠小说作家、新闻学家、企业家，著有《神雕侠侣》《倚天屠龙记》《天龙八部》等。金庸（1924年3月10日-2018年10月30日），原名查良镛，生于浙江省海宁市，1948年移居香港 。当代武侠小说作家、新闻学家、企业家、政治评论家、社会活动家，“香港四大才子”之一。1944年考入重庆中央政治大学外交系。1946年秋，金庸进入上海《大公报》任国际电讯翻译。1948年，毕业于上海东吴大学法学院。1952年调入《新晚报》编辑副刊，并写出《绝代佳人》、《兰花花》等电影剧本。1959年，金庸等人于香港创办《明报》 。1985年起，历任香港特别行政区基本法起草委员会委员、政治体制小组负责人之一，基本法咨询委员会执行委员会委员，以及香港特别行政区筹备委员会委员 。2000年，获得大紫荆勋章。2009年9月，被聘为中国作协第七届全国委员会名誉副主席。同年荣获2008影响世界华人终身成就奖 。2010年，获得剑桥大学哲学博士学位 。2018年10月30日，金庸在香港逝世，享年94岁。
爱情不卑微不施舍，别以为你是谁,说唱-浪漫-华语,372,102,12万,4474936,介绍：你是我銀河系裏最閃耀的星辰所以，乖，在被窝里睡覺，別发光
爱情不卑微不施舍，别以为你是谁,华语-流行-欧美,5688,833,97139,4185938,介绍：来尝一尝天秤的甜与苦吧~~~我就希望你对每个异性都是冷淡淡的唯有当你看见我就有好心情粘着我不放的那种这就是我无耻的占有欲- -我希望你不要再遇到我这样的人缺爱敏感总是闹你经常瞎想总是需要你陪我经常黏你可是我又希望你遇到我这样的人，因为这种人真的好爱你好爱你.希望你们都是感情里被爱的那一个.
爱情不卑微不施舍，别以为你是谁,华语-古风-学习,2076,200,50万,14567702,介绍：古风圈曲作一人一首代表作作曲是指一首歌曲，或者是一段音乐作品的主旋律，创作主旋律的过程就是作曲winky诗：山鬼千年破晓：故梦小幻：爱殇擎天：杯欢贰婶：悟空横颜君：颜非猿卢印：别赋锦年：逐鹿泡泡：红妆慕云凌风：天局归公子：春归安靖羽：觅红吉他兔：对奕Zoey：魂归音频怪物：琴师白蔓：谓我sea云：杀生叶里：冠玉阿坤：栖枝锦衣小盆友：非鱼小宅：将卿m.86：东流玄昌俊：青衣排骨教主：初雪熤煜：又雪木一：大梦汤汤：归一ilem：葬歌孙沛：谪仙龙小葵：王者徒有琴：琵琶行小曲儿：爱莲说千草仙：兰若词贺鑫：不记年只有影子：湖心亭爆款：春庭雪墨狂君：满城雪银临：牵丝戏胡蝶：露中生胡碧乔：小城谣徐梦圆：采茶纪西瓜JUN：长生诀潇儿：花满楼高林栋：四时令小千：乌衣巷零：不死城KIDE：江山雪董贞：相思引七叶：风月令恒曌：蜉蝣梦寒殇：长相忆兔子Jei：篱边秋慕霄：花间事琴宇/LBG：丹青客Wing翼：三月雨刘珂矣：半壶纱圣香：云水逢乐夕：倦世间著小生：杏花巷墨熙：犬物语安靖羽：明月舟Hita：水龙吟伦桑：酒情钟熙er：双人行阿鲲：三生叹泥鳅：南柯梦寒苍凌：浮生祭Ming明：江南语草莓酱：雨霖铃鲁四月：北凉歌灰色：醉人间甘璐：眉心妆偏生梓归：一寒辞浔浔：离人殇李懋扬：寄明月灰白：舞霓裳燕池：东流水Tacke竹桑：薛涛笺西凉Cassie：醉狂草少年Sei：喵万岁徐一：贺新遥盏月陆离：徽墨说君撷：蜀·御风DMYoung：将进酒河图：倾尽天下王朝：君临天下小慕：落霞云归墨水：如玉如歌徐一鸣：弱水三千乌龟：权御天下洪尘：何生枷锁弭沅：十年一晌舜禹：阖眸烟云李建衡：热爱至上安九：礼仪之邦少司命：梅坞寻茶卡其漠：苍山负雪五色石南叶：春风夏雨江潮：一介书生执素兮：山有木兮陈鹏杰：少读红楼0.5：盛世回首倾夜：江湖少年章鱼烧正太：仙侠世界江枫云鹤：千年空城微风：梨花熏雨涵昱：巷雨梨花曹开挽：上元姑娘潮汐：明月天涯霜陌遥：府上花开小尘：月华沉梦山雨山语：山水画意天音之旋：何以清尘又又：梦里偕老灰原穷：棠梨煎雪祝贺：谪宦悲秋纱朵：浮云生死花色游戏2018.1.3
爱情不卑微不施舍，别以为你是谁,华语-古风-流行,1511,43,15万,5854103,介绍：“好想变成雪啊，这样就可以落在先生的肩上了……”“若是先生撑了伞呢？”“那就落在先生的红伞上，静载一路的月光。”“若是先生将雪拂去……”“那就任他拂去，能在他的手掌上停留一刻，便足矣。”
爱情不卑微不施舍，别以为你是谁,华语-粤语-怀旧,309,88,34578,1801896,介绍：听懂的歌一首接一首 发生的故事一个接一个
爱情不卑微不施舍，别以为你是谁,华语-流行-伤感,2318,421,69万,58455312,介绍：-红尘中，能够将一个人轻轻放在心中，寂然相爱，默然相守，于我，已然是一种幸福。一路走来相依相伴，牵念，能望穿最深的流年，相守，能温暖岁月所有的薄凉，今生能够遇见你已是圆满，心深处，念你如昔。因为想一个人而寂寞因为爱一个人而温柔因为有一个梦而执着因为等一个人而折磨因为想一个人而解脱因为爱一个人而宽容因为有一个梦而放纵因为等一个人而漂泊Ps:摘自范玮琪《因为》封面：谢雨泓Ps:___谢谢你们的支持！
爱情不卑微不施舍，别以为你是谁,影视原声-华语-治愈,105,26,12564,770392,介绍：墨分浓淡，曲水流觞“流砂褪尽，我依然在等你”“原乘风归去来兮，繁花片片落满地。”“我为皇时，你便为后，我为王时，你便为妃。”跨过山，涉过水，还好双世情结，宠妃依旧是你。此生不悔入八王府在此恭迎坦诚夫妇！❤一份纯白、一段美好，生生世世的眷恋，轮回的春夏秋冬，有多少人值得等待？一抹疏香、一份怀念，生生世世的情缘，转身的天涯海角，有多少爱可以重来？我愿用十年韶光，换你一生刻骨铭心。我愿用三生颠沛，换你不再流离无归。我愿用七世轮回，换你荣华富贵。我愿用江山如画，换你笑靥如花。我愿以命做嫁妆，得你君临天下。清瞳月，兵人剑，相视一笑轻王权。再相逢，燃命技，不枉树下来世愿。宁愿受千万剑所伤，不远委屈怀中人。万箭穿心终不悔，相视一笑轻王权。长街长，烟花繁，你挑灯回看；短亭短，红尘辗，我把萧再叹。风华是一指流砂，苍老是一段年华。世间纵有百媚千红，唯对你情有独钟若人生如戏 ，愿陪你痴缠一生。世不遇你，生无可喜；无论哪一个时空，你与我都注定会相爱【故事还在继续，歌单更新中（ing）……】〖内含有原声版，翻唱歌曲（有些原版网易没有版权），同人曲〗
爱情不卑微不施舍，别以为你是谁,华语-流行-翻唱,103,167,48719,2487904,介绍：恋爱，是件很美好的事；表白是件需要勇气的事！美好的东西总是需要你靠勇气去争取，恋爱更是如此！也许你已经走到恋爱的边缘，就差那么一小段极具勇气的爱情表白，那么不妨来听听这几首歌曲，或许这些歌曲能够让你有勇气向你喜欢的那个他（她）表白你内心最真的感情，从而为你收获一段美好的爱情！！！
爱情不卑微不施舍，别以为你是谁,华语-流行-翻唱,1392,96,28万,14732784,介绍：发现我是个声控对声音好听的小哥哥特别有好感！特别是唱歌好听的超撩的！如果我有一个声音好听的男票我可以光听他说话听一整天瞬间没脾气可前提是首先（微笑）
爱情不卑微不施舍，别以为你是谁,民谣-华语-吉他,1150,89,33万,18778612,介绍：宋冬野 李志 陈粒 民谣栖息地不知道谁是下一个听到这个歌单的人，并且打开了评论看到了我说的话，我认识你的概率，小于我原来遇到她的概率。
爱情不卑微不施舍，别以为你是谁,夜晚-学习-华语,450,125,28716,1339802,介绍：我还是一名初中学生，一起努力，希望同我还是学生的你，次次考试取得高分数，学习一直在进步（封面自制）
爱情不卑微不施舍，别以为你是谁,华语-流行-怀旧,2085,60,17万,12773134,介绍：“如果当时你没走，后来的我们会不会不一样”“如果当时，你有勇气就上了地铁，我会跟你一辈子！”致<后来的我们>如果你正在谈恋爱，记得要好好珍惜彼此，希望你们拥有关于彼此的全部故事。至少，不要留下遗憾我最大的遗憾，是你的遗憾与我有关
爱情不卑微不施舍，别以为你是谁,华语-电子-驾车,65,188,20700,821783,介绍：社会！其他电音歌单请转个人主页！
爱情不卑微不施舍，别以为你是谁,华语-说唱-浪漫,219,297,75807,2901520,介绍：想找一个会唱情歌的rapper做男友
爱情不卑微不施舍，别以为你是谁,翻唱-华语-流行,167,144,17818,799519,介绍：是谁家的男朋友啊，快来认领吧
爱情不卑微不施舍，别以为你是谁,华语-榜单,43,333,12750,769581,介绍：经常更新
爱情不卑微不施舍，别以为你是谁,华语-古风-兴奋,134,63,61191,1700838,介绍：此乃吾之江湖，吾毅然征战在其中！
爱情不卑微不施舍，别以为你是谁,华语-流行-浪漫,460,38,50153,2927221,介绍：我向来做事十拿九稳然后呢差一稳，你的吻只希望往后余生风雪是你平淡是你清贫也是你荣华是你心底温柔是你目光所致也是你
爱情不卑微不施舍，别以为你是谁,华语-流行-浪漫,977,57,11万,7607710,介绍：恋爱，是件很美好的事；表白是件需要勇气的事！美好的东西总是需要你靠勇气去争取，恋爱更是如此！也许你已经走到恋爱的边缘，就差那么一小段极具勇气的爱情表白，那么不妨来听听这几首歌曲，或许这些歌曲能够让你有勇气向你喜欢的那个他（她）表白你内心最真的感情，从而为你收获一段美好的爱情！
爱情不卑微不施舍，别以为你是谁,华语-流行-伤感,355,55,18246,1289155,介绍：1.当初所关心，所努力的所有事情，都是为将来做准备，可是将来已经不存在了。当初辛苦奋斗的一切努力，忽然感觉努力没有了方向，没有了目标，没有了动力。2.分手的那一瞬间，会真正体会到心痛，窒息，绝望以及闭上眼睛却永远睡不着的痛苦感觉和那漫长的夜究竟是多么漫长3.心里空出了一大块，迫切地想找下一个人来填补内心感觉到的是极度的空虚，很希望有一个人能够进来安慰自己。4.感觉不想再爱从那以后，读懂了好多故事，听懂了好多歌词，不爱他了，却也没办法爱上别人5.把自己的所有习惯修改把所有自己已经习惯了的生活模式推翻重新再来。重新开始
爱情不卑微不施舍，别以为你是谁,古风-华语,801,61,75808,1040422,介绍：“死了更好，死了的才听话”可谁知你不想他死
爱情不卑微不施舍，别以为你是谁,华语-经典-流行,76,97,36351,1514878,介绍：我只能说，每一首歌都是我单曲循环过才收藏的。万次评论。只为一个旋律。持续更新~~~ 感谢收藏分享！！！@新浪微博：邓蕤桐
